-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 12/31/2024 in LST
Location: Latitude  32.8998   Longitude -97.0403 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 183.52 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W m-2) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PS                    MERRA-2 Surface Pressure (kPa) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/hour) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,T2M,WS2M,RH2M,PS,PRECTOTCORR
2021,3,8,14,333.67,601.8,20.82,4.65,33.97,100.5,0.0
2021,3,8,15,336.15,508.92,20.65,4.62,33.91,100.44,0.0
2021,3,8,16,338.4,316.48,19.84,4.32,35.57,100.4,0.0
2021,3,8,17,329.8,132.75,17.22,2.92,46.64,100.39,0.0
2021,3,8,18,316.58,9.82,13.82,2.87,56.38,100.37,0.0
2021,3,8,19,306.83,0.0,13.51,3.58,54.84,100.39,0.0
2021,3,8,20,309.77,0.0,12.7,3.59,57.73,100.41,0.0
2021,3,8,21,302.85,0.0,12.11,3.71,60.9,100.39,0.0
2021,3,8,22,299.0,0.0,12.18,4.02,62.97,100.35,0.0
2021,3,8,23,310.12,0.0,11.31,3.43,71.46,100.32,0.0
2021,3,9,0,300.62,0.0,11.21,3.85,77.33,100.3,0.0
2021,3,9,1,305.02,0.0,11.56,4.54,82.56,100.25,0.0
2021,3,9,2,312.88,0.0,11.44,4.36,89.92,100.21,0.0
2021,3,9,3,305.23,0.0,10.88,3.72,97.47,100.19,0.0
2021,3,9,4,319.58,0.0,10.36,3.26,100.0,100.19,0.0
2021,3,9,5,324.4,0.0,10.12,3.08,100.0,100.2,0.0
2021,3,9,6,308.38,0.0,10.17,3.21,100.0,100.21,0.0
2021,3,9,7,313.62,80.12,11.92,4.27,92.28,100.24,0.0
2021,3,9,8,380.75,113.65,14.74,5.29,82.97,100.26,0.0
2021,3,9,9,388.98,214.62,17.37,6.36,74.87,100.25,0.0
2021,3,9,10,397.15,330.15,19.55,6.82,67.66,100.22,0.0
2021,3,9,11,410.4,301.2,21.04,7.06,62.37,100.15,0.0
2021,3,9,12,410.62,277.8,22.21,7.2,58.35,100.03,0.0
2021,3,9,13,411.33,347.02,22.75,7.29,56.61,99.88,0.0
2021,3,9,14,411.48,350.88,22.63,7.27,57.36,99.75,0.0
2021,3,9,15,405.52,268.3,22.25,7.0,59.0,99.66,0.0
2021,3,9,16,403.62,164.73,21.84,6.43,60.54,99.64,0.0
2021,3,9,17,421.9,59.45,20.83,5.63,64.22,99.65,0.0
2021,3,9,18,374.17,7.05,19.57,5.25,69.93,99.67,0.0
2021,3,9,19,373.05,0.0,18.85,5.48,74.46,99.69,0.0
2021,3,9,20,357.17,0.0,18.23,5.61,78.03,99.72,0.0
2021,3,9,21,346.75,0.0,17.94,6.15,78.07,99.71,0.0
2021,3,9,22,338.12,0.0,17.34,6.2,78.92,99.69,0.0
2021,3,9,23,339.7,0.0,16.58,6.15,80.94,99.66,0.0
2021,3,10,0,362.6,0.0,15.88,5.85,83.81,99.62,0.0
2021,3,10,1,364.15,0.0,15.4,5.61,86.22,99.59,0.0
2021,3,10,2,352.73,0.0,15.1,5.44,88.05,99.54,0.0
2021,3,10,3,343.85,0.0,14.93,5.25,89.27,99.51,0.0
2021,3,10,4,352.98,0.0,14.72,4.87,90.77,99.52,0.0
2021,3,10,5,360.0,0.0,14.59,4.84,92.11,99.53,0.0
2021,3,10,6,359.65,0.0,14.54,5.02,92.8,99.53,0.0
2021,3,10,7,340.33,71.55,15.12,5.32,90.23,99.54,0.0
2021,3,10,8,390.6,105.45,16.92,6.24,82.41,99.55,0.0
2021,3,10,9,403.3,130.75,18.88,7.32,74.58,99.56,0.0
2021,3,10,10,426.6,198.18,20.51,7.54,68.23,99.53,0.0
2021,3,10,11,418.95,300.25,22.02,7.36,63.41,99.47,0.0
2021,3,10,12,421.67,438.88,22.87,7.09,61.19,99.39,0.0
2021,3,10,13,423.35,497.65,23.55,6.94,59.37,99.29,0.0
2021,3,10,14,428.65,432.83,23.8,6.85,58.87,99.22,0.0
2021,3,10,15,413.92,328.5,23.71,6.69,59.43,99.18,0.0
2021,3,10,16,404.33,200.32,23.39,6.19,61.18,99.17,0.0
2021,3,10,17,404.23,75.7,22.49,5.01,66.29,99.18,0.0
2021,3,10,18,382.4,8.02,21.1,4.34,74.07,99.21,0.0
2021,3,10,19,368.48,0.0,20.68,4.89,78.17,99.25,0.0
2021,3,10,20,372.98,0.0,20.39,5.47,80.87,99.29,0.0
2021,3,10,21,362.4,0.0,20.05,5.63,82.28,99.34,0.0
2021,3,10,22,372.92,0.0,19.48,5.44,84.37,99.37,0.0
2021,3,10,23,375.88,0.0,19.06,5.53,86.46,99.37,0.0
2021,3,11,0,375.05,0.0,18.68,5.05,89.47,99.35,0.0
2021,3,11,1,370.12,0.0,18.54,5.02,91.19,99.32,0.0
2021,3,11,2,367.2,0.0,18.76,5.85,90.66,99.3,0.0
2021,3,11,3,365.98,0.0,18.83,6.11,90.82,99.29,0.0
2021,3,11,4,364.77,0.0,18.9,6.12,90.52,99.31,0.0
2021,3,11,5,363.62,0.0,18.94,6.28,89.84,99.36,0.0
2021,3,11,6,363.67,0.0,18.87,5.94,89.87,99.43,0.0
2021,3,11,7,383.2,28.3,19.15,5.59,88.58,99.5,0.0
2021,3,11,8,385.15,128.18,20.04,5.48,84.67,99.56,0.0
2021,3,11,9,400.12,262.25,21.36,6.11,77.65,99.59,0.0
2021,3,11,10,417.23,278.65,23.22,6.41,67.69,99.61,0.0
2021,3,11,11,415.38,349.67,24.51,6.01,61.5,99.59,0.01
2021,3,11,12,424.2,412.8,25.34,5.44,57.96,99.54,0.01
2021,3,11,13,420.55,353.98,25.47,4.72,57.01,99.5,0.01
2021,3,11,14,421.9,267.9,25.1,3.92,57.96,99.47,0.01
2021,3,11,15,417.8,165.15,24.26,2.56,63.81,99.47,0.0
2021,3,11,16,414.7,137.65,23.39,1.91,70.83,99.45,0.0
2021,3,11,17,406.23,54.05,22.62,2.35,72.1,99.47,0.0
2021,3,11,18,387.58,7.35,21.59,3.11,73.26,99.51,0.0
2021,3,11,19,383.98,0.0,21.31,4.18,73.02,99.57,0.0
2021,3,11,20,375.83,0.0,20.76,4.34,75.97,99.65,0.0
2021,3,11,21,375.52,0.0,20.25,3.94,79.39,99.71,0.0
2021,3,11,22,363.0,0.0,19.58,3.21,83.68,99.75,0.0
2021,3,11,23,365.62,0.0,18.85,2.97,88.3,99.75,0.0
2021,3,12,0,367.3,0.0,18.41,3.29,91.36,99.74,0.0
2021,3,12,1,362.67,0.0,17.91,3.32,94.97,99.75,0.0
2021,3,12,2,357.38,0.0,17.39,3.07,98.53,99.74,0.0
2021,3,12,3,360.48,0.0,16.91,2.66,100.0,99.74,0.0
2021,3,12,4,358.23,0.0,16.73,2.14,100.0,99.78,0.01
2021,3,12,5,355.77,0.0,17.06,2.26,99.98,99.84,0.01
2021,3,12,6,357.33,0.0,17.69,3.18,96.98,99.88,0.03
2021,3,12,7,387.7,27.48,18.46,3.83,93.48,99.93,0.04
2021,3,12,8,401.85,107.6,19.88,4.06,87.51,99.97,0.04
2021,3,12,9,404.62,188.52,21.64,4.45,80.86,100.0,0.04
2021,3,12,10,411.77,297.12,23.38,4.87,74.33,99.97,0.05
2021,3,12,11,419.25,378.23,25.08,5.26,67.03,99.91,0.06
2021,3,12,12,421.45,396.33,26.34,5.6,61.5,99.82,0.06
2021,3,12,13,423.85,369.88,27.25,5.96,57.89,99.71,0.08
2021,3,12,14,427.5,309.27,26.96,6.06,58.0,99.64,0.06
2021,3,12,15,416.1,267.15,26.27,5.73,59.61,99.62,0.05
2021,3,12,16,403.75,155.8,25.64,4.93,61.74,99.63,0.04
2021,3,12,17,409.7,66.7,24.44,3.71,67.41,99.66,0.04
2021,3,12,18,391.0,8.65,22.74,3.09,75.57,99.71,0.03
2021,3,12,19,385.4,0.0,22.06,3.48,79.52,99.76,0.02
2021,3,12,20,378.0,0.0,21.64,3.96,82.35,99.8,0.03
2021,3,12,21,364.58,0.0,21.36,4.4,83.24,99.82,0.02
2021,3,12,22,361.65,0.0,21.08,4.79,82.42,99.85,0.01
2021,3,12,23,354.45,0.0,20.58,4.94,82.39,99.85,0.0
2021,3,13,0,344.95,0.0,19.59,4.46,85.93,99.84,0.0
2021,3,13,1,341.33,0.0,18.48,3.79,91.1,99.82,0.0
2021,3,13,2,361.7,0.0,17.73,3.58,94.61,99.78,0.0
2021,3,13,3,374.75,0.0,17.3,3.44,96.79,99.76,0.0
2021,3,13,4,383.58,0.0,17.09,3.2,97.85,99.77,0.01
2021,3,13,5,372.73,0.0,16.88,2.55,98.63,99.81,0.01
2021,3,13,6,371.12,0.0,17.09,2.68,97.12,99.85,0.75
2021,3,13,7,378.88,41.0,18.18,3.78,92.13,99.87,0.85
2021,3,13,8,396.42,95.72,19.47,4.41,86.47,99.88,0.89
2021,3,13,9,405.88,186.88,20.66,4.97,79.36,99.89,0.72
2021,3,13,10,413.35,220.15,21.72,5.53,71.54,99.86,0.64
2021,3,13,11,415.77,304.0,22.36,6.02,66.76,99.79,0.5
2021,3,13,12,416.1,270.7,22.64,6.31,65.13,99.63,0.48
2021,3,13,13,415.1,266.52,23.37,6.37,61.83,99.48,0.53
2021,3,13,14,416.08,230.65,23.84,6.02,59.68,99.39,0.48
2021,3,13,15,414.73,192.12,24.19,5.62,58.44,99.29,0.34
2021,3,13,16,413.58,138.3,24.21,5.54,58.17,99.22,0.41
2021,3,13,17,405.55,68.28,23.13,4.91,62.38,99.17,0.42
2021,3,13,18,382.65,9.12,21.26,4.29,70.2,99.15,0.26
2021,3,13,19,378.88,0.0,20.22,4.41,75.38,99.16,0.25
2021,3,13,20,382.77,0.0,19.57,4.9,78.79,99.12,0.14
2021,3,13,21,376.5,0.0,19.15,5.16,80.91,99.08,0.05
2021,3,13,22,373.4,0.0,18.51,4.52,84.32,99.11,0.12
2021,3,13,23,377.6,0.0,18.06,4.51,86.8,99.1,0.17
2021,3,14,0,362.05,0.0,17.84,4.7,89.56,99.11,0.37
2021,3,14,1,370.88,0.0,17.86,4.98,91.84,99.12,2.26
2021,3,14,2,371.75,0.0,17.86,4.81,93.52,99.04,5.65
2021,3,14,3,383.73,0.0,17.83,4.56,94.63,98.97,5.69
2021,3,14,4,379.98,0.0,17.5,3.29,96.26,98.92,5.03
2021,3,14,5,369.83,0.0,17.1,2.37,95.92,98.93,4.17
2021,3,14,6,365.7,0.0,16.42,2.61,92.16,99.0,4.53
2021,3,14,7,352.05,60.7,15.78,3.17,85.39,99.08,4.05
2021,3,14,8,366.3,75.55,15.23,2.97,73.85,99.15,2.56
2021,3,14,9,378.98,124.8,15.44,2.41,56.39,99.17,1.72
2021,3,14,10,385.27,177.18,15.9,2.23,45.47,99.17,1.16
2021,3,14,11,385.25,442.98,17.0,2.5,39.84,99.13,0.6
2021,3,14,12,390.67,545.65,18.55,3.03,34.11,99.06,0.15
2021,3,14,13,323.08,774.15,21.03,3.72,27.76,98.97,0.04
2021,3,14,14,307.08,763.53,22.54,4.31,23.26,98.88,0.01
2021,3,14,15,299.48,611.72,23.01,4.8,20.91,98.82,0.0
2021,3,14,16,291.55,422.4,22.41,4.67,21.62,98.8,0.0
2021,3,14,17,279.45,203.6,19.59,2.79,34.59,98.82,0.0
2021,3,14,18,267.85,18.73,14.95,1.89,49.18,98.84,0.0
2021,3,14,19,260.9,0.0,13.44,1.78,53.33,98.85,0.0
2021,3,14,20,258.05,0.0,12.57,1.94,54.19,98.89,0.0
2021,3,14,21,255.88,0.0,11.94,2.36,53.12,98.94,0.0
2021,3,14,22,254.3,0.0,11.38,2.86,52.67,98.97,0.0
2021,3,14,23,253.15,0.0,10.72,3.2,54.53,98.94,0.0
2021,3,15,0,252.1,0.0,10.13,3.75,57.72,98.89,0.0
2021,3,15,1,253.3,0.0,9.37,4.16,62.87,98.88,0.0
2021,3,15,2,254.8,0.0,8.47,4.08,69.09,98.85,0.0
2021,3,15,3,256.4,0.0,7.78,3.51,73.74,98.85,0.0
2021,3,15,4,258.35,0.0,6.96,2.66,80.06,98.86,0.0
2021,3,15,5,260.17,0.0,6.63,2.61,82.72,98.87,0.0
2021,3,15,6,260.58,0.0,6.69,2.95,82.58,98.92,0.26
2021,3,15,7,268.2,135.95,9.02,3.97,69.96,99.0,0.07
2021,3,15,8,278.35,356.27,12.62,3.49,56.71,99.06,0.0
2021,3,15,9,292.45,570.72,17.58,3.9,40.44,99.11,0.0
2021,3,15,10,302.45,743.1,21.52,5.22,27.41,99.12,0.0
2021,3,15,11,309.52,858.4,23.12,5.59,25.19,99.1,0.0
2021,3,15,12,314.62,900.5,24.1,5.73,24.58,99.05,0.0
2021,3,15,13,317.8,880.55,24.8,5.55,24.21,98.97,0.0
2021,3,15,14,315.85,785.75,25.21,5.1,24.15,98.9,0.0
2021,3,15,15,315.58,630.38,25.18,4.38,24.57,98.84,0.0
2021,3,15,16,319.62,413.62,24.44,3.1,28.3,98.81,0.0
2021,3,15,17,316.1,188.12,21.61,1.15,53.53,98.81,0.0
2021,3,15,18,304.52,17.7,18.25,1.25,54.61,98.84,0.0
2021,3,15,19,298.38,0.0,16.64,1.4,56.07,98.88,0.0
2021,3,15,20,307.38,0.0,15.28,1.47,59.38,98.93,0.0
2021,3,15,21,297.8,0.0,14.12,1.47,62.54,98.94,0.0
2021,3,15,22,296.42,0.0,13.29,1.43,64.56,98.94,0.0
2021,3,15,23,298.02,0.0,12.61,1.4,66.74,98.94,0.0
2021,3,16,0,305.58,0.0,11.83,1.52,70.02,98.93,0.0
2021,3,16,1,300.52,0.0,11.24,1.69,72.67,98.9,0.0
2021,3,16,2,306.08,0.0,11.01,1.71,75.55,98.85,0.0
2021,3,16,3,318.58,0.0,11.1,1.68,79.0,98.81,0.0
2021,3,16,4,320.23,0.0,11.35,1.7,82.84,98.78,0.0
2021,3,16,5,321.0,0.0,11.91,1.88,85.13,98.78,0.0
2021,3,16,6,336.83,0.0,12.25,2.22,87.35,98.81,0.12
2021,3,16,7,362.1,36.58,13.64,3.28,82.9,98.84,0.57
2021,3,16,8,363.98,173.23,15.36,3.63,76.19,98.88,1.29
2021,3,16,9,362.12,329.62,17.35,3.12,69.17,98.87,0.78
2021,3,16,10,385.95,330.38,19.15,3.11,63.39,98.83,0.15
2021,3,16,11,378.98,508.83,20.75,3.3,58.07,98.77,0.04
2021,3,16,12,394.0,481.83,22.23,3.57,52.58,98.67,0.01
2021,3,16,13,391.2,565.17,23.88,3.87,47.1,98.54,0.02
2021,3,16,14,398.95,345.7,24.59,3.9,44.34,98.47,0.05
2021,3,16,15,390.88,351.55,24.19,3.36,47.21,98.42,0.08
2021,3,16,16,394.08,196.12,23.67,3.0,53.29,98.4,0.19
2021,3,16,17,395.58,87.1,21.85,2.73,63.25,98.37,0.56
2021,3,16,18,370.27,11.77,20.4,3.34,70.48,98.33,1.28
2021,3,16,19,360.9,0.0,19.29,3.24,79.46,98.32,3.65
2021,3,16,20,347.02,0.0,18.65,3.07,86.64,98.35,8.61
2021,3,16,21,344.55,0.0,18.71,3.36,90.07,98.35,16.87
2021,3,16,22,380.48,0.0,19.23,4.01,92.32,98.31,17.37
2021,3,16,23,363.2,0.0,19.65,4.59,94.98,98.25,14.6
2021,3,17,0,355.62,0.0,19.86,4.91,96.78,98.2,12.05
2021,3,17,1,363.6,0.0,19.81,4.44,97.15,98.21,16.22
2021,3,17,2,351.12,0.0,19.71,4.65,95.9,98.24,26.26
2021,3,17,3,336.3,0.0,19.4,4.79,96.0,98.2,28.14
2021,3,17,4,344.33,0.0,19.14,4.52,96.42,98.17,16.68
2021,3,17,5,303.77,0.0,18.54,4.24,95.86,98.22,5.43
2021,3,17,6,312.17,3.9,16.26,4.15,89.5,98.3,0.36
2021,3,17,7,286.3,124.75,14.4,4.58,77.41,98.39,0.07
2021,3,17,8,283.8,359.3,15.27,5.09,55.23,98.44,0.0
2021,3,17,9,284.3,586.72,18.06,6.01,30.32,98.44,0.0
2021,3,17,10,287.65,761.55,19.66,6.16,27.56,98.4,0.0
2021,3,17,11,288.17,877.9,20.65,6.89,27.98,98.36,0.0
2021,3,17,12,293.92,910.67,20.76,7.59,29.9,98.34,0.0
2021,3,17,13,304.42,846.7,19.76,8.5,34.0,98.37,0.0
2021,3,17,14,301.05,742.05,18.09,8.68,39.13,98.45,0.01
2021,3,17,15,292.27,623.05,16.49,8.46,44.35,98.54,0.2
2021,3,17,16,291.02,414.27,14.77,8.43,49.3,98.68,0.49
2021,3,17,17,290.17,183.25,12.65,8.53,53.47,98.87,0.03
2021,3,17,18,310.85,14.8,10.72,8.22,55.96,99.08,0.0
2021,3,17,19,319.1,0.0,9.47,7.96,56.13,99.25,0.0
2021,3,17,20,333.0,0.0,8.33,7.83,57.66,99.38,0.0
2021,3,17,21,309.08,0.0,7.27,7.5,60.79,99.47,0.0
2021,3,17,22,303.27,0.0,6.64,6.78,63.03,99.53,0.0
2021,3,17,23,288.25,0.0,6.32,6.34,64.96,99.56,0.0
2021,3,18,0,274.7,0.0,6.09,6.08,66.52,99.59,0.0
2021,3,18,1,260.85,0.0,5.88,5.98,67.52,99.62,0.0
2021,3,18,2,247.62,0.0,5.64,5.77,68.49,99.64,0.0
2021,3,18,3,247.35,0.0,5.4,5.66,69.5,99.68,0.0
2021,3,18,4,247.35,0.0,5.12,5.4,71.08,99.73,0.0
2021,3,18,5,247.45,0.0,4.78,5.05,73.77,99.8,0.0
2021,3,18,6,247.93,5.8,4.63,4.95,74.97,99.87,0.0
2021,3,18,7,251.82,152.82,6.11,5.66,67.35,99.94,0.0
2021,3,18,8,256.17,385.9,8.28,7.05,55.15,100.01,0.0
2021,3,18,9,261.38,601.38,9.99,7.01,49.3,100.07,0.0
2021,3,18,10,272.5,763.83,11.74,6.61,44.94,100.1,0.0
2021,3,18,11,290.83,822.95,13.37,6.34,41.32,100.11,0.0
2021,3,18,12,289.83,904.67,14.7,6.26,38.57,100.09,0.0
2021,3,18,13,290.52,857.75,15.63,6.29,36.58,100.05,0.0
2021,3,18,14,283.42,802.33,16.09,6.29,35.6,100.02,0.0
2021,3,18,15,282.2,645.03,16.07,6.27,35.38,100.02,0.0
2021,3,18,16,280.27,439.98,15.51,6.03,36.22,100.03,0.0
2021,3,18,17,276.05,209.7,14.21,5.2,39.4,100.06,0.0
2021,3,18,18,271.15,21.02,11.24,3.36,51.38,100.11,0.0
2021,3,18,19,266.23,0.0,9.48,3.01,60.67,100.18,0.0
2021,3,18,20,263.17,0.0,8.74,3.27,64.53,100.25,0.0
2021,3,18,21,260.1,0.0,7.97,3.45,68.78,100.31,0.0
2021,3,18,22,257.1,0.0,7.1,3.36,73.64,100.32,0.0
2021,3,18,23,254.57,0.0,6.21,3.03,78.64,100.33,0.0
2021,3,19,0,253.02,0.0,5.47,2.81,82.61,100.35,0.0
2021,3,19,1,250.73,0.0,4.98,2.85,84.77,100.38,0.0
2021,3,19,2,249.25,0.0,4.57,2.93,86.3,100.4,0.0
2021,3,19,3,247.9,0.0,4.16,3.0,88.05,100.41,0.0
2021,3,19,4,247.48,0.0,3.77,3.09,90.13,100.44,0.0
2021,3,19,5,246.6,0.0,3.42,3.15,92.43,100.5,0.0
2021,3,19,6,246.8,5.88,3.27,3.32,93.69,100.56,0.0
2021,3,19,7,252.68,148.48,4.88,3.89,85.2,100.63,0.0
2021,3,19,8,262.65,377.75,8.48,4.37,64.93,100.66,0.0
2021,3,19,9,272.27,590.85,11.27,4.77,50.96,100.66,0.0
2021,3,19,10,279.55,761.35,13.37,4.62,46.05,100.63,0.0
2021,3,19,11,287.25,872.22,15.2,4.6,43.02,100.57,0.0
2021,3,19,12,292.85,914.5,16.58,4.56,40.88,100.49,0.0
2021,3,19,13,296.8,888.75,17.48,4.48,39.47,100.41,0.0
2021,3,19,14,298.98,794.4,17.94,4.33,38.71,100.35,0.0
2021,3,19,15,298.38,639.53,17.99,4.15,38.49,100.3,0.0
2021,3,19,16,297.02,437.42,17.58,3.77,38.93,100.28,0.0
2021,3,19,17,292.52,210.27,16.06,2.43,46.64,100.27,0.0
2021,3,19,18,286.55,22.12,11.99,1.4,67.26,100.27,0.0
2021,3,19,19,282.45,0.0,10.64,1.43,70.32,100.29,0.0
2021,3,19,20,279.58,0.0,9.96,1.43,71.8,100.35,0.0
2021,3,19,21,276.4,0.0,9.35,1.43,73.2,100.38,0.0
2021,3,19,22,272.83,0.0,8.77,1.42,74.57,100.4,0.0
2021,3,19,23,268.95,0.0,8.12,1.41,76.62,100.43,0.0
2021,3,20,0,267.35,0.0,7.37,1.4,79.41,100.44,0.0
2021,3,20,1,265.35,0.0,6.56,1.39,82.81,100.46,0.0
2021,3,20,2,263.38,0.0,5.75,1.39,87.04,100.45,0.0
2021,3,20,3,261.9,0.0,4.96,1.39,93.8,100.44,0.0
2021,3,20,4,260.23,0.0,4.27,1.42,100.0,100.46,0.0
2021,3,20,5,258.6,0.0,3.81,1.5,100.0,100.48,0.0
2021,3,20,6,257.95,7.0,4.35,1.87,100.0,100.51,0.0
2021,3,20,7,265.2,155.2,6.98,2.96,91.93,100.57,0.0
2021,3,20,8,275.2,384.08,9.99,3.04,77.34,100.6,0.0
2021,3,20,9,288.73,596.62,13.61,3.09,59.97,100.62,0.0
2021,3,20,10,296.08,766.12,16.59,2.42,46.61,100.61,0.0
2021,3,20,11,302.12,877.3,18.25,1.87,41.71,100.54,0.0
2021,3,20,12,306.55,914.17,19.33,1.84,39.59,100.44,0.0
2021,3,20,13,309.42,888.2,20.01,2.07,38.24,100.31,0.0
2021,3,20,14,310.33,793.35,20.31,2.39,37.29,100.18,0.0
2021,3,20,15,308.5,637.83,20.18,2.73,37.09,100.1,0.0
2021,3,20,16,305.88,435.12,19.49,2.94,37.99,100.07,0.0
2021,3,20,17,300.08,208.43,17.69,2.55,44.89,100.07,0.0
2021,3,20,18,291.65,22.12,13.62,2.19,62.07,100.08,0.0
2021,3,20,19,287.3,0.0,12.37,3.15,63.03,100.09,0.0
2021,3,20,20,283.4,0.0,11.45,3.44,65.47,100.13,0.0
2021,3,20,21,279.73,0.0,10.5,3.26,69.74,100.14,0.0
2021,3,20,22,276.55,0.0,9.72,3.19,74.14,100.13,0.0
2021,3,20,23,274.1,0.0,8.99,3.13,79.12,100.12,0.0
2021,3,21,0,271.58,0.0,8.38,3.19,83.76,100.12,0.0
2021,3,21,1,270.25,0.0,7.84,3.35,87.65,100.12,0.0
2021,3,21,2,268.65,0.0,7.22,3.39,91.9,100.1,0.0
2021,3,21,3,270.38,0.0,6.51,3.2,96.31,100.09,0.0
2021,3,21,4,272.23,0.0,6.03,3.09,99.03,100.07,0.0
2021,3,21,5,274.17,0.0,6.01,3.32,97.63,100.06,0.0
2021,3,21,6,281.83,6.75,6.34,3.72,94.08,100.05,0.02
2021,3,21,7,285.88,142.77,7.64,4.03,86.36,100.06,0.01
2021,3,21,8,295.33,358.4,10.38,4.35,72.8,100.08,0.0
2021,3,21,9,291.8,590.42,13.74,4.84,59.25,100.08,0.0
2021,3,21,10,297.38,761.0,16.18,4.68,52.95,100.04,0.0
2021,3,21,11,323.73,754.15,18.01,4.49,48.43,99.97,0.0
2021,3,21,12,343.65,695.25,19.46,4.41,44.75,99.86,0.0
2021,3,21,13,329.02,787.58,20.43,4.47,42.22,99.74,0.0
2021,3,21,14,330.02,708.15,20.96,4.62,40.5,99.63,0.0
2021,3,21,15,318.83,617.67,20.9,4.79,40.03,99.53,0.0
2021,3,21,16,319.67,404.27,20.21,4.88,41.14,99.47,0.0
2021,3,21,17,309.67,197.82,18.62,4.24,46.45,99.45,0.0
2021,3,21,18,304.52,20.02,15.22,3.18,60.29,99.45,0.0
2021,3,21,19,313.77,0.0,14.17,3.58,65.01,99.45,0.0
2021,3,21,20,329.17,0.0,13.67,3.42,68.61,99.5,0.0
2021,3,21,21,332.8,0.0,13.25,3.26,71.57,99.52,0.0
2021,3,21,22,321.75,0.0,12.85,3.44,73.64,99.47,0.0
2021,3,21,23,312.75,0.0,12.41,3.64,76.18,99.4,0.0
2021,3,22,0,322.67,0.0,11.93,3.78,79.74,99.37,0.02
2021,3,22,1,325.38,0.0,11.59,4.14,83.13,99.31,0.08
2021,3,22,2,327.83,0.0,11.21,4.12,87.83,99.28,0.14
2021,3,22,3,326.92,0.0,10.96,3.79,91.9,99.21,0.14
2021,3,22,4,326.67,0.0,10.74,3.31,94.46,99.18,0.13
2021,3,22,5,329.73,0.0,10.57,3.06,95.77,99.18,0.13
2021,3,22,6,330.08,3.47,10.6,3.24,95.33,99.17,3.52
2021,3,22,7,362.3,20.85,11.27,3.44,92.3,99.24,16.13
2021,3,22,8,359.25,60.5,12.06,3.94,90.05,99.22,29.82
2021,3,22,9,361.77,169.07,12.93,4.62,88.04,99.12,30.89
2021,3,22,10,364.58,142.93,14.01,5.19,85.11,99.02,33.83
2021,3,22,11,374.9,76.22,14.93,5.74,82.97,98.89,38.35
2021,3,22,12,367.3,104.18,15.53,6.21,82.38,98.75,49.71
2021,3,22,13,367.8,181.38,16.0,6.48,82.48,98.59,84.13
2021,3,22,14,382.6,207.05,16.02,6.34,85.11,98.46,62.97
2021,3,22,15,388.38,86.1,15.97,6.25,87.33,98.33,19.39
2021,3,22,16,375.85,78.03,16.52,6.48,86.37,98.21,16.82
2021,3,22,17,366.3,32.83,16.55,6.66,87.26,98.18,17.08
2021,3,22,18,364.2,7.53,16.5,6.82,87.78,98.17,10.46
2021,3,22,19,364.73,0.0,16.51,6.69,87.27,98.13,39.95
2021,3,22,20,328.92,0.0,16.29,6.92,88.84,98.14,36.92
2021,3,22,21,342.7,0.0,16.04,6.47,91.12,98.22,12.27
2021,3,22,22,338.45,0.0,16.09,6.59,91.35,98.23,8.38
2021,3,22,23,326.85,0.0,15.83,6.22,93.55,98.21,4.52
2021,3,23,0,310.15,0.0,15.29,5.48,96.22,98.21,1.7
2021,3,23,1,280.0,0.0,14.05,4.55,97.97,98.26,0.78
2021,3,23,2,273.02,0.0,11.77,5.1,91.45,98.36,0.3
2021,3,23,3,269.7,0.0,9.01,4.35,85.09,98.46,0.07
2021,3,23,4,266.17,0.0,7.68,3.38,86.29,98.51,0.01
2021,3,23,5,262.95,0.0,7.16,3.31,87.74,98.55,0.0
2021,3,23,6,261.55,9.73,6.99,3.26,88.35,98.61,0.0
2021,3,23,7,264.58,174.05,8.73,3.88,80.88,98.66,0.0
2021,3,23,8,270.85,407.8,11.97,4.7,61.11,98.69,0.0
2021,3,23,9,279.02,621.35,14.49,4.84,50.51,98.71,0.0
2021,3,23,10,286.23,790.85,16.52,4.61,46.52,98.72,0.0
2021,3,23,11,294.0,902.42,18.45,4.55,43.1,98.68,0.0
2021,3,23,12,300.4,945.75,20.11,4.66,39.91,98.62,0.0
2021,3,23,13,304.1,917.7,21.24,4.79,37.51,98.55,0.0
2021,3,23,14,306.12,821.28,21.79,4.8,36.25,98.5,0.0
2021,3,23,15,305.85,663.75,21.92,4.59,35.36,98.48,0.0
2021,3,23,16,305.05,458.7,21.41,3.88,36.36,98.49,0.0
2021,3,23,17,301.27,226.75,19.26,1.79,54.05,98.52,0.0
